MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE,LANGU
M1,BELEG,M1V360986P190,199096,Roy Ortego,2020-12-16,01:07:39,123,E
M1,BELEG,M1V360986P180,199104,Roy Ortego,2020-12-15,16:46:16,123,E
M1,BELEG,M1V360986P170,199112,Roy Ortego,2021-01-04,09:33:54,123,E
M1,BELEG,M1V360986P160,199120,Roy Ortego,2020-12-26,21:12:52,123,E
M1,BELEG,M1V360986P120,199128,Roy Ortego,2021-01-02,19:41:05,123,E
M1,BELEG,M1V360986P80,199141,Roy Ortego,2020-12-25,02:16:42,123,E
M1,BELEG,M1V369793P3,199148,Suellen Noecker,2021-02-02,02:56:23,123,E
M1,BELEG,M1V369803P3,199155,Roy Ortego,2021-01-15,10:30:26,123,E
M1,BELEG,M1V369776P18,199163,Roy Ortego,2021-01-12,20:22:01,123,E
M1,BELEG,M1V369781P36,199171,Roy Ortego,2021-01-11,09:21:44,123,E
M1,BELEG,M1V369781P28,199178,Roy Ortego,2021-01-10,16:25:46,123,E
M1,BELEG,M1V369781P18,199185,Roy Ortego,2021-01-10,00:33:21,123,E
M1,BELEG,M1V369781P12,199192,Roy Ortego,2021-01-08,04:10:10,123,E
M1,BELEG,M1V369781P3,199200,Roy Ortego,2021-01-09,03:39:08,123,E
M1,BELEG,M1V369836P1437,199208,Roy Ortego,2021-02-06,15:24:55,123,E
M1,BELEG,M1V369836P865,199216,Kenia Romine,2021-01-19,06:43:04,123,E
M1,BELEG,M1V369820P1427,199223,Roy Ortego,2020-12-27,03:20:04,123,E
M1,BELEG,M1V369817P3,199230,Roy Ortego,2021-01-03,01:56:50,123,E
M1,BELEG,M1V369816P3,199237,Roy Ortego,2021-01-22,16:06:47,123,E
M1,BELEG,M1V369823P4685,199245,Roy Ortego,2021-01-02,15:30:31,123,E
M1,BELEG,M1V369722P28,199252,Suellen Noecker,2021-01-22,17:45:20,123,E
M1,BELEG,M1V369722P18,199259,Roy Ortego,2021-01-28,00:52:52,123,E
M1,BELEG,M1V369722P12,199266,Kenia Romine,2021-01-22,04:23:55,123,E
M1,BELEG,M1V369722P3,199273,Roy Ortego,2021-02-10,17:34:05,123,E
M1,BELEG,M1V299121P18,199281,Karri Ptacek,2020-07-23,02:24:25,123,E
M1,BELEG,M1V369726P51,199289,Roy Ortego,2021-01-10,01:11:55,123,E
M1,BELEG,M1V369755P100,199296,Roy Ortego,2021-01-10,21:27:36,123,E
M1,BELEG,M1V369745P12,199303,Roy Ortego,2020-12-29,12:01:12,123,E
M1,BELEG,M1V369745P3,199310,Roy Ortego,2021-01-06,00:14:18,123,E
M1,BELEG,M1V369745P28,199317,Roy Ortego,2021-01-01,19:40:32,123,E
M1,BELEG,M1V369745P18,199324,Roy Ortego,2020-12-29,21:23:58,123,E
M1,BELEG,M1V369914P100,199332,Roy Ortego,2021-01-08,19:56:02,123,E
M1,BELEG,M1V369914P51,199339,Roy Ortego,2021-01-12,15:53:42,123,E
M1,BELEG,M1V369914P36,199352,Roy Ortego,2021-01-07,22:06:54,123,E
M1,BELEG,M1V369914P28,199359,Suellen Noecker,2021-01-16,06:26:39,123,E
M1,BELEG,M1V369905P3,199367,Roy Ortego,2021-01-11,09:05:44,123,E
M1,BELEG,M1V369901P12,199374,Roy Ortego,2021-01-07,11:29:26,123,E
M1,BELEG,M1V369911P12,199382,Kenia Romine,2021-01-03,05:27:12,123,E
M1,BELEG,M1V369911P3,199390,Roy Ortego,2021-01-01,20:31:53,123,E
M1,BELEG,M1V369946P28,199404,Roy Ortego,2021-01-19,19:55:31,123,E
M1,BELEG,M1V369926P18,199412,Roy Ortego,2021-01-19,17:50:28,123,E
M1,BELEG,M1V299143P60,199419,Emilio Sones,2020-08-06,09:37:25,123,E
M1,BELEG,M1V369939P3,199426,Roy Ortego,2021-01-04,14:02:59,123,E
M1,BELEG,M1V299143P51,199433,Roy Ortego,2020-08-07,00:05:02,123,E
M1,BELEG,M1V369863P12,199441,Roy Ortego,2021-02-16,04:42:29,123,E
M1,BELEG,M1V369865P12,199448,Roy Ortego,2021-02-15,02:13:51,123,E
M1,BELEG,M1V369853P70,199462,Roy Ortego,2021-01-30,13:54:10,123,E
M1,BELEG,M1V369853P51,199470,Roy Ortego,2021-02-03,22:49:11,123,E
M1,BELEG,M1V369891P3,199478,Roy Ortego,2020-12-31,23:15:06,123,E
M1,BELEG,M1V369880P36,199485,Roy Ortego,2021-01-06,12:58:52,123,E
M1,BELEG,M1V369876P28,199493,Roy Ortego,2021-01-04,01:33:37,123,E
M1,BELEG,M1V369884P3,199500,Roy Ortego,2021-02-03,07:08:04,123,E
M1,BELEG,M1V369882P12,199508,Roy Ortego,2021-01-17,09:46:46,123,E
M1,BELEG,M1V368834P80,199515,Roy Ortego,2021-01-09,05:52:56,123,E
M1,BELEG,M1V368834P70,199522,Roy Ortego,2021-01-13,20:56:41,123,E
M1,BELEG,M1V368837P2820,199530,Roy Ortego,2021-01-13,19:23:07,123,E
M1,BELEG,M1V368861P3,199538,Roy Ortego,2020-12-28,01:49:22,123,E
M1,BELEG,M1V368857P3,199551,Roy Ortego,2021-01-31,08:08:07,123,E
M1,BELEG,M1V368856P12,199559,Suellen Noecker,2021-02-10,12:07:12,123,E
M1,BELEG,M1V368855P60,199567,Roy Ortego,2021-02-05,15:14:58,123,E
M1,BELEG,M1V368854P3,199574,Karri Ptacek,2021-01-29,21:28:24,123,E
M1,BELEG,M1V368850P18,199582,Roy Ortego,2021-01-23,22:42:55,123,E
M1,BELEG,M1V368850P12,199590,Roy Ortego,2021-01-26,20:25:54,123,E
M1,BELEG,M1V368850P3,199597,Roy Ortego,2021-01-23,17:07:42,123,E
M1,BELEG,M1V299025P18,199605,Roy Ortego,2020-09-02,00:25:57,123,E
M1,BELEG,M1V368776P70,199612,Roy Ortego,2021-01-05,00:06:52,123,E
M1,BELEG,M1V368819P3,199619,Emilio Sones,2021-01-06,10:05:54,123,E
M1,BELEG,M1V368796P12,199627,Roy Ortego,2021-01-04,12:27:42,123,E
M1,BELEG,M1V368796P3,199635,Roy Ortego,2021-01-03,02:59:40,123,E
M1,BELEG,M1V368794P3,199648,Roy Ortego,2021-01-06,18:44:43,123,E
M1,BELEG,M1V368793P12,199655,Roy Ortego,2021-01-03,18:17:27,123,E
M1,BELEG,M1V368793P3,199662,Roy Ortego,2021-01-02,05:15:40,123,E
M1,BELEG,M1V368937P5319,199669,Roy Ortego,2021-01-02,07:57:50,123,E
M1,BELEG,M1V368937P5279,199676,Roy Ortego,2021-01-04,12:39:19,123,E
M1,BELEG,M1V368937P5077,199683,Roy Ortego,2021-01-03,19:25:25,123,E
M1,BELEG,M1V368940P3,199691,Roy Ortego,2021-01-07,04:58:56,123,E
M1,BELEG,M1V299043P3,199698,Roy Ortego,2020-10-01,13:24:01,123,E
M1,BELEG,M1V368928P18,199706,Kenia Romine,2020-12-24,20:29:24,123,E
M1,BELEG,M1V368928P12,199713,Suellen Noecker,2021-01-04,22:17:23,123,E
M1,BELEG,M1V368928P3,199720,Roy Ortego,2020-12-30,03:12:25,123,E
M1,BELEG,M1V368937P5042,199727,Roy Ortego,2021-01-01,22:26:29,123,E
M1,BELEG,M1V368937P5007,199734,Roy Ortego,2021-01-04,17:20:13,123,E
M1,BELEG,M1V368937P4964,199741,Roy Ortego,2021-01-05,12:16:24,123,E
M1,BELEG,M1V368937P4896,199748,Karri Ptacek,2021-01-03,15:32:17,123,E
M1,BELEG,M1V368937P4834,199755,Roy Ortego,2021-01-08,07:23:35,123,E
M1,BELEG,M1V368937P4798,199762,Roy Ortego,2021-01-08,00:24:45,123,E
M1,BELEG,M1V368937P4745,199769,Roy Ortego,2021-01-02,22:29:56,123,E
M1,BELEG,M1V368937P4685,199776,Roy Ortego,2021-01-14,01:38:29,123,E
M1,BELEG,M1V368937P3995,199783,Roy Ortego,2021-01-08,15:47:23,123,E
M1,BELEG,M1V368937P2820,199802,Roy Ortego,2021-01-02,20:24:35,123,E
M1,BELEG,M1V368937P2141,199809,Roy Ortego,2020-12-31,01:46:37,123,E
M1,BELEG,M1V368937P1427,199816,Roy Ortego,2021-01-06,12:09:52,123,E
M1,BELEG,M1V368937P865,199823,Roy Ortego,2020-12-30,12:00:16,123,E
M1,BELEG,M1V369710P130,199837,Roy Ortego,2021-01-13,23:07:26,123,E
M1,BELEG,M1V369718P28,199845,Roy Ortego,2021-01-20,21:41:53,123,E
M1,BELEG,M1V299119P12,199853,Kenia Romine,2020-08-24,22:53:47,123,E
M1,BELEG,M1V368953P36,199861,Roy Ortego,2020-12-31,15:13:13,123,E
M1,BELEG,M1V368953P28,199868,Roy Ortego,2020-12-26,05:37:58,123,E
M1,BELEG,M1V368879P12,199876,Roy Ortego,2021-01-04,08:17:42,123,E
M1,BELEG,M1V368878P51,199884,Roy Ortego,2020-12-26,16:49:47,123,E
M1,BELEG,M1V368884P1427,199891,Roy Ortego,2021-01-08,09:08:54,123,E
M1,BELEG,M1V368869P36,199899,Roy Ortego,2021-01-19,07:53:27,123,E
M1,BELEG,M1V368869P28,199907,Roy Ortego,2021-01-23,19:49:27,123,E
M1,BELEG,M1V368867P3118,199915,Emilio Sones,2021-01-10,07:12:51,123,E
M1,BELEG,M1V368867P2820,199923,Roy Ortego,2021-01-12,23:08:28,123,E
M1,BELEG,M1V368867P2141,199931,Roy Ortego,2021-01-20,00:55:17,123,E
M1,BELEG,M1V368867P1427,199939,Roy Ortego,2021-01-10,10:41:54,123,E
M1,BELEG,M1V368873P18,199946,Kenia Romine,2020-12-25,10:01:51,123,E
M1,BELEG,M1V370970P28,199953,Roy Ortego,2021-01-08,12:17:23,123,E
M1,BELEG,M1V370963P70,199960,Roy Ortego,2020-12-28,11:59:43,123,E
M1,BELEG,M1V299259P3,199967,Roy Ortego,2020-08-06,03:23:09,123,E
M1,BELEG,M1V370973P90,199975,Roy Ortego,2021-01-08,17:44:00,123,E
M1,BELEG,M1V370972P3,199983,Emmie Schuldt,2021-01-11,16:15:56,123,E
M1,BELEG,M1V370944P12,199991,Karri Ptacek,2021-01-10,10:44:11,123,E
M1,BELEG,M1V370963P3,199999,Roy Ortego,2020-12-29,04:20:10,123,E
M1,BELEG,M1V370960P3,200006,Emmie Schuldt,2021-03-27,21:04:15,123,E
M1,BELEG,M1V370995P28,200014,Roy Ortego,2021-01-05,06:21:42,123,E
M1,BELEG,M1V370988P28,200022,Emmie Schuldt,2021-02-06,16:14:44,123,E
M1,BELEG,M1V370915P12,200029,Roy Ortego,2021-01-07,06:02:07,123,E
M1,BELEG,M1V299249P3,200036,Roy Ortego,2020-07-24,16:48:24,123,E
M1,BELEG,M1V370921P12,200044,Roy Ortego,2021-01-07,14:26:08,123,E
M1,BELEG,M1V370921P3,200052,Suellen Noecker,2021-01-06,14:12:58,123,E
M1,BELEG,M1V370903P18,200059,Roy Ortego,2021-01-26,17:26:02,123,E
M1,BELEG,M1V370903P12,200067,Roy Ortego,2021-01-15,20:53:25,123,E
M1,BELEG,M1V370898P18,200074,Roy Ortego,2021-01-14,06:13:49,123,E
M1,BELEG,M1V370898P12,200081,Karri Ptacek,2021-01-14,05:47:47,123,E
M1,BELEG,M1V370906P3,200095,Roy Ortego,2021-01-21,09:21:53,123,E
M1,BELEG,M1V370937P12,200103,Emilio Sones,2021-01-11,01:28:47,123,E
M1,BELEG,M1V370937P3,200111,Roy Ortego,2021-01-06,22:08:42,123,E
M1,BELEG,M1V370935P3,200119,Kenia Romine,2021-01-13,02:21:30,123,E
M1,BELEG,M1V370942P3,200126,Roy Ortego,2021-01-10,17:42:13,123,E
M1,BELEG,M1V370931P18,200139,Roy Ortego,2021-01-17,16:58:26,123,E
M1,BELEG,M1V370931P12,200146,Roy Ortego,2021-01-21,16:07:52,123,E
M1,BELEG,M1V370931P3,200153,Roy Ortego,2021-01-23,00:16:29,123,E
M1,BELEG,M1V370930P18,200160,Roy Ortego,2021-01-20,11:06:00,123,E
M1,BELEG,M1V370929P160,200168,Roy Ortego,2021-01-21,07:04:10,123,E
M1,BELEG,M1V371858P1427,200176,Roy Ortego,2021-01-15,02:56:00,123,E
M1,BELEG,M1V371855P12,200183,Roy Ortego,2021-01-04,15:06:06,123,E
M1,BELEG,M1V371855P3,200191,Roy Ortego,2021-01-03,11:14:42,123,E
M1,BELEG,M1V371852P3,200199,Roy Ortego,2021-02-08,13:51:45,123,E
M1,BELEG,M1V371851P12,200206,Emmie Schuldt,2021-01-21,22:01:56,123,E
M1,BELEG,M1V371863P865,200213,Roy Ortego,2021-01-23,09:50:31,123,E
M1,BELEG,M1V371895P18,200226,Roy Ortego,2021-01-17,09:13:46,123,E
M1,BELEG,M1V371879P3,200239,Emilio Sones,2021-01-21,01:46:09,123,E
M1,BELEG,M1V299347P28,200246,BATCH_JOB,2020-07-29,06:41:52,123,E
M1,BELEG,M1V371875P12,200254,Kenia Romine,2021-01-02,16:12:21,123,E
M1,BELEG,M1V299347P18,200261,Kenia Romine,2020-08-03,23:49:50,123,E
M1,BELEG,M1V299347P36,200268,Roy Ortego,2020-07-26,04:48:39,123,E
M1,BELEG,M1V371808P28,200275,Roy Ortego,2021-01-17,17:58:53,123,E
M1,BELEG,M1V371809P3,200282,Roy Ortego,2021-01-17,00:42:30,123,E
M1,BELEG,M1V371808P44,200290,Suellen Noecker,2021-01-10,13:10:50,123,E
M1,BELEG,M1V371799P80,200297,Roy Ortego,2021-02-05,15:46:05,123,E
M1,BELEG,M1V371837P44,200304,Suellen Noecker,2021-01-14,13:56:33,123,E
M1,BELEG,M1V371835P3,200312,Roy Ortego,2021-01-16,04:26:24,123,E
M1,BELEG,M1V371841P3,200319,Roy Ortego,2021-01-12,21:48:26,123,E
M1,BELEG,M1V371828P28,200327,Roy Ortego,2021-01-14,17:44:36,123,E
M1,BELEG,M1V370774P3,200334,Roy Ortego,2021-01-08,13:37:56,123,E
M1,BELEG,M1V370780P3118,200341,Roy Ortego,2021-01-29,10:28:49,123,E
M1,BELEG,M1V370806P120,200348,Emilio Sones,2021-02-07,18:29:28,123,E
M1,BELEG,M1V370806P110,200355,Roy Ortego,2021-02-08,18:21:21,123,E
M1,BELEG,M1V370805P2141,200363,Kenia Romine,2021-02-11,22:41:43,123,E
M1,BELEG,M1V370807P18,200371,Emmie Schuldt,2021-02-08,03:28:24,123,E
M1,BELEG,M1V370802P3,200379,Roy Ortego,2021-02-05,19:04:36,123,E
M1,BELEG,M1V1446P12,200387,Emilio Sones,2020-08-18,21:22:41,123,E
M1,BELEG,M1V370801P865,200400,Roy Ortego,2021-01-25,04:56:10,123,E
M1,BELEG,M1V299147P18,200408,Roy Ortego,2020-08-06,01:19:32,123,E
M1,BELEG,M1V369953P160,200416,Suellen Noecker,2020-12-29,09:30:30,123,E
M1,BELEG,M1V370768P3,200423,Roy Ortego,2021-01-11,12:49:17,123,E
M1,BELEG,M1V370771P3118,200430,Roy Ortego,2021-01-07,14:10:08,123,E
M1,BELEG,M1V370771P2141,200438,Roy Ortego,2021-01-12,12:16:46,123,E
M1,BELEG,M1V369982P80,200445,Roy Ortego,2021-01-04,16:05:03,123,E
M1,BELEG,M1V369982P70,200452,Roy Ortego,2021-01-06,05:42:05,123,E
M1,BELEG,M1V370871P28,200466,Roy Ortego,2021-01-03,03:29:53,123,E
M1,BELEG,M1V370866P110,200474,Roy Ortego,2020-12-28,09:23:18,123,E
M1,BELEG,M1V370875P18,200488,Suellen Noecker,2021-01-08,23:31:30,123,E
M1,BELEG,M1V370857P3,200502,Roy Ortego,2021-01-30,23:29:23,123,E
M1,BELEG,M1V370864P3,200509,Karri Ptacek,2021-02-06,12:09:19,123,E
M1,BELEG,M1V370891P44,200516,Roy Ortego,2021-01-22,14:56:31,123,E
M1,BELEG,M1V370887P60,200523,Roy Ortego,2021-01-18,19:15:14,123,E
M1,BELEG,M1V370892P12,200530,Roy Ortego,2021-01-03,18:12:07,123,E
M1,BELEG,M1V370883P18,200544,Roy Ortego,2021-01-21,00:18:02,123,E
M1,BELEG,M1V370883P12,200552,Roy Ortego,2021-01-19,10:46:50,123,E
M1,BELEG,M1V370829P3,200560,Kenia Romine,2021-01-24,16:10:58,123,E
M1,BELEG,M1V370815P3,200568,Roy Ortego,2021-01-12,10:50:20,123,E
M1,BELEG,M1V370814P28,200576,Roy Ortego,2020-12-31,23:47:20,123,E
M1,BELEG,M1V370841P12,200583,Roy Ortego,2021-01-15,09:32:47,123,E
M1,BELEG,M1V370841P3,200591,Roy Ortego,2021-01-18,18:29:09,123,E
M1,BELEG,M1V370837P12,200599,Roy Ortego,2021-01-03,07:07:43,123,E
M1,BELEG,M1V370837P3,200606,Roy Ortego,2021-01-08,01:31:41,123,E
M1,BELEG,M1V366766P36,200613,Kenia Romine,2021-01-13,22:35:36,123,E
M1,BELEG,M1V366766P28,200620,Suellen Noecker,2021-01-04,11:34:02,123,E
M1,BELEG,M1V366762P3,200628,Emmie Schuldt,2020-12-30,14:01:24,123,E
M1,BELEG,M1V366761P12,200635,Roy Ortego,2021-01-20,16:02:26,123,E
M1,BELEG,M1V366767P3,200642,Roy Ortego,2021-01-18,06:11:05,123,E
M1,BELEG,M1V366758P70,200649,Roy Ortego,2021-01-07,13:41:32,123,E
M1,BELEG,M1V366758P51,200662,Suellen Noecker,2021-01-08,04:21:01,123,E
M1,BELEG,M1V366758P44,200669,Roy Ortego,2021-01-07,21:57:09,123,E
M1,BELEG,M1V366755P3,200677,Kenia Romine,2021-01-10,17:25:47,123,E
M1,BELEG,M1V366785P12,200685,Roy Ortego,2020-12-23,09:54:28,123,E
M1,BELEG,M1V366043P3,200698,Roy Ortego,2020-12-30,11:53:08,123,E
M1,BELEG,M1V366047P51,200706,Roy Ortego,2020-12-28,23:42:12,123,E
M1,BELEG,M1V366047P44,200714,Roy Ortego,2020-12-24,01:34:39,123,E
M1,BELEG,M1V366047P36,200721,Roy Ortego,2020-12-23,04:35:14,123,E
M1,BELEG,M1V366047P28,200728,Roy Ortego,2020-12-24,13:24:33,123,E
M1,BELEG,M1V366046P18,200736,Roy Ortego,2020-12-25,20:12:06,123,E
M1,BELEG,M1V366028P12,200743,Roy Ortego,2021-01-15,17:32:05,123,E
M1,BELEG,M1V366026P3,200751,Roy Ortego,2021-01-07,06:43:45,123,E
M1,BELEG,M1V366748P865,200759,Roy Ortego,2020-12-27,00:29:28,123,E
M1,BELEG,M1V366734P3,200766,Roy Ortego,2021-01-04,21:31:56,123,E
M1,BELEG,M1V366050P36,200774,Roy Ortego,2021-01-01,18:04:59,123,E
M1,BELEG,M1V366837P28,200781,Roy Ortego,2020-12-31,17:56:49,123,E
M1,BELEG,M1V366837P18,200788,Roy Ortego,2020-12-29,02:04:35,123,E
M1,BELEG,M1V366847P3,200795,Roy Ortego,2021-01-07,06:19:31,123,E
M1,BELEG,M1V366846P12,200802,Roy Ortego,2021-01-08,19:11:16,123,E
M1,BELEG,M1V13991P3,200809,Roy Ortego,2021-04-27,08:31:21,123,E
M1,BELEG,M1V366873P51,200816,Roy Ortego,2021-01-11,06:01:44,123,E
M1,BELEG,M1V366873P12,200823,Roy Ortego,2021-01-13,11:13:21,123,E
M1,BELEG,M1V366873P3,200830,Kenia Romine,2021-01-22,12:43:13,123,E
M1,BELEG,M1V366866P12,200837,Kenia Romine,2021-01-24,18:46:14,123,E
M1,BELEG,M1V366866P3,200844,Emilio Sones,2021-01-11,15:41:33,123,E
M1,BELEG,M1V366801P44,200852,Roy Ortego,2020-12-20,09:39:56,123,E
M1,BELEG,M1V366801P12,200859,Kenia Romine,2021-01-05,23:13:02,123,E
M1,BELEG,M1V366800P2141,200867,Roy Ortego,2021-01-15,03:27:18,123,E
M1,BELEG,M1V366799P28,200875,Roy Ortego,2021-01-20,12:20:55,123,E
M1,BELEG,M1V366809P18,200883,Roy Ortego,2021-01-14,13:26:57,123,E
M1,BELEG,M1V366807P12,200897,Roy Ortego,2021-01-07,15:58:35,123,E
M1,BELEG,M1V366807P3,200905,Karri Ptacek,2021-01-11,00:00:43,123,E
M1,BELEG,M1V366794P80,200912,Emilio Sones,2021-01-08,00:05:37,123,E
M1,BELEG,M1V366794P70,200919,Roy Ortego,2021-01-06,03:06:33,123,E
M1,BELEG,M1V366795P28,200932,Roy Ortego,2021-01-14,14:11:44,123,E
M1,BELEG,M1V13986P3,200939,Roy Ortego,2021-04-29,23:23:46,123,E
M1,BELEG,M1V366823P210,200946,Roy Ortego,2020-12-30,14:45:12,123,E
M1,BELEG,M1V366823P200,200953,Roy Ortego,2020-12-27,01:38:55,123,E
M1,BELEG,M1V366829P12,200973,Roy Ortego,2021-01-25,10:55:51,123,E
M1,BELEG,M1V366829P3,200980,Roy Ortego,2021-01-21,23:22:04,123,E
M1,BELEG,M1V366826P28,200988,Karri Ptacek,2021-01-12,01:42:38,123,E
M1,BELEG,M1V366823P100,200996,Roy Ortego,2020-12-26,13:51:27,123,E
M1,BELEG,M1V366823P70,201004,Roy Ortego,2021-01-08,16:54:00,123,E
M1,BELEG,M1V13784P865,201011,Roy Ortego,2021-04-17,08:02:03,123,E
M1,BELEG,M1V365898P3,201018,Roy Ortego,2021-01-23,03:37:00,123,E
M1,BELEG,M1V365898P51,201025,Roy Ortego,2021-01-04,07:04:25,123,E
M1,BELEG,M1V365898P36,201032,Roy Ortego,2021-01-03,09:07:30,123,E
M1,BELEG,M1V365898P28,201039,Roy Ortego,2021-01-06,20:24:11,123,E
M1,BELEG,M1V365898P18,201046,Roy Ortego,2021-01-03,22:39:32,123,E
M1,BELEG,M1V365898P12,201053,Roy Ortego,2021-01-06,03:25:50,123,E
M1,BELEG,M1V365925P18,201061,Roy Ortego,2020-12-30,16:37:29,123,E
M1,BELEG,M1V365924P36,201069,Suellen Noecker,2020-12-27,11:27:54,123,E
M1,BELEG,M1V365924P28,201077,Roy Ortego,2020-12-30,18:01:31,123,E
M1,BELEG,M1V365938P865,201084,Suellen Noecker,2020-12-25,15:02:06,123,E
M1,BELEG,M1V365932P44,201092,Roy Ortego,2021-01-09,00:03:31,123,E
M1,BELEG,M1V365932P12,201099,Roy Ortego,2021-01-08,06:07:01,123,E
M1,BELEG,M1V365915P3118,201113,Roy Ortego,2020-12-22,12:19:38,123,E
M1,BELEG,M1V365915P1427,201121,Roy Ortego,2020-12-20,06:22:40,123,E
M1,BELEG,M1V365915P865,201129,Roy Ortego,2020-12-22,14:17:18,123,E
M1,BELEG,M1V365919P36,201136,Roy Ortego,2020-12-27,17:25:43,123,E
M1,BELEG,M1V365919P28,201143,BATCH_JOB,2020-12-29,11:43:22,123,E
M1,BELEG,M1V365871P90,201150,Roy Ortego,2021-01-03,10:35:16,123,E
M1,BELEG,M1V365862P36,201157,Emmie Schuldt,2021-01-06,15:22:05,123,E
M1,BELEG,M1V365862P28,201164,Roy Ortego,2021-01-05,21:18:15,123,E
M1,BELEG,M1V365862P18,201171,Roy Ortego,2021-01-04,15:47:35,123,E
M1,BELEG,M1V365862P12,201178,Emilio Sones,2021-01-05,12:54:21,123,E
M1,BELEG,M1V365881P1427,201186,Roy Ortego,2021-01-23,05:52:32,123,E
M1,BELEG,M1V365891P3,201193,Roy Ortego,2020-12-18,09:26:47,123,E
M1,BELEG,M1V365886P12,201201,Roy Ortego,2021-01-23,13:49:35,123,E
M1,BELEG,M1V365878P5538,201209,Roy Ortego,2021-01-12,19:05:11,123,E
M1,BELEG,M1V365878P5533,201217,Roy Ortego,2021-01-13,23:33:28,123,E
M1,BELEG,M1V365878P5483,201224,Emmie Schuldt,2021-01-14,16:55:46,123,E
M1,BELEG,M1V365878P5474,201231,Roy Ortego,2021-01-16,06:22:37,123,E
M1,BELEG,M1V365878P5452,201239,Roy Ortego,2021-01-15,08:57:21,123,E
M1,BELEG,M1V365878P5442,201247,Roy Ortego,2021-01-14,09:16:03,123,E
M1,BELEG,M1V366001P18,201255,Roy Ortego,2021-01-19,04:46:56,123,E
M1,BELEG,M1V366001P12,201262,Roy Ortego,2021-01-17,05:15:00,123,E
M1,BELEG,M1V365999P36,201270,Roy Ortego,2021-01-15,16:54:36,123,E
M1,BELEG,M1V365985P60,201277,Roy Ortego,2020-12-26,11:57:22,123,E
M1,BELEG,M1V365985P51,201284,Roy Ortego,2020-12-30,00:40:09,123,E
M1,BELEG,M1V365985P44,201291,Emmie Schuldt,2020-12-28,07:17:56,123,E
M1,BELEG,M1V365985P36,201298,Roy Ortego,2020-12-31,20:18:57,123,E
M1,BELEG,M1V365985P18,201306,Roy Ortego,2020-12-24,16:30:43,123,E
M1,BELEG,M1V366022P12,201314,Kenia Romine,2020-12-31,10:25:32,123,E
M1,BELEG,M1V366020P12,201321,Roy Ortego,2021-01-02,13:34:02,123,E
M1,BELEG,M1V366020P3,201328,Roy Ortego,2021-01-11,23:18:15,123,E
M1,BELEG,M1V366008P3,201335,Suellen Noecker,2020-12-28,19:04:46,123,E
M1,BELEG,M1V366004P12,201343,Karri Ptacek,2020-12-22,10:40:58,123,E
M1,BELEG,M1V366004P3,201351,Roy Ortego,2020-12-21,22:38:33,123,E
M1,BELEG,M1V366011P3,201364,Roy Ortego,2020-12-25,13:06:55,123,E
M1,BELEG,M1V366008P12,201371,Roy Ortego,2021-01-02,19:16:10,123,E
M1,BELEG,M1V365951P36,201379,Roy Ortego,2021-02-05,13:31:37,123,E
M1,BELEG,M1V365956P100,201387,Roy Ortego,2021-02-13,02:31:17,123,E
M1,BELEG,M1V365943P865,201400,Roy Ortego,2020-12-29,10:40:48,123,E
M1,BELEG,M1V365938P1427,201407,Roy Ortego,2020-12-24,11:51:24,123,E
M1,BELEG,M1V365947P3,201414,Roy Ortego,2021-01-19,00:06:05,123,E
M1,BELEG,M1V365946P12,201422,Roy Ortego,2021-01-21,23:00:04,123,E
M1,BELEG,M1V365943P4798,201429,Roy Ortego,2020-12-25,12:01:24,123,E
M1,BELEG,M1V365979P3,201436,Suellen Noecker,2020-12-24,07:53:38,123,E
M1,BELEG,M1V367862P3,201443,Roy Ortego,2021-01-20,21:50:27,123,E
M1,BELEG,M1V367846P2151,201450,Roy Ortego,2020-12-26,22:40:11,123,E
M1,BELEG,M1V367842P18,201464,Roy Ortego,2021-01-08,06:17:43,123,E
M1,BELEG,M1V367848P12,201471,Roy Ortego,2021-01-03,00:00:46,123,E
M1,BELEG,M1V367883P12,201479,Roy Ortego,2021-01-25,03:08:04,123,E
M1,BELEG,M1V367829P12,201487,Suellen Noecker,2021-01-03,21:08:03,123,E
M1,BELEG,M1V367829P3,201494,Suellen Noecker,2021-01-09,02:15:36,123,E
M1,BELEG,M1V14202P12,201502,Roy Ortego,2021-05-06,11:28:31,123,E
M1,BELEG,M1V367825P36,201510,Suellen Noecker,2021-01-01,22:35:03,123,E
M1,BELEG,M1V367836P640,201518,Emilio Sones,2021-01-05,19:54:21,123,E
M1,BELEG,M1V367836P150,201526,Roy Ortego,2021-01-04,12:55:14,123,E
M1,BELEG,M1V368725P36,201539,Roy Ortego,2021-01-22,06:40:15,123,E
M1,BELEG,M1V299019P12,201547,Roy Ortego,2020-11-19,09:28:54,123,E
M1,BELEG,M1V368725P28,201554,Roy Ortego,2021-01-15,18:46:24,123,E
M1,BELEG,M1V368725P3,201561,Roy Ortego,2021-01-17,04:46:33,123,E
M1,BELEG,M1V1404P3,201569,Roy Ortego,2020-08-23,00:31:25,123,E
M1,BELEG,M1V368712P18,201576,Roy Ortego,2021-01-02,20:04:58,123,E
M1,BELEG,M1V368711P60,201583,Roy Ortego,2021-01-02,05:10:01,123,E
M1,BELEG,M1V368711P51,201590,Roy Ortego,2021-01-04,12:35:25,123,E
M1,BELEG,M1V368720P28,201598,Roy Ortego,2021-01-30,02:13:02,123,E
